date,ticker,tweet_text
2024-10-11,KARW,Abhi ja nhn rha abhi Sirf supreme court Sy ja rha hai Abhi focus rkhna hai kahin ye constitution bill pass na karw ln warna Qazi supreme court Sy retired ho k us Sy upar k court Mai ja k bethega
2024-10-11,KARW,haters yg kmrn nyinyir gw di KARW mana nih keluar donk kerja mulu lu jadi pns di pemerintahan makin tajir juga kaga bacod nya jago bgt kalau ngehate orang trading juga ga becus cuma jd ampas di market cuma bs bacod doank
2024-10-08,KARW,Bisa harga 1 ke 2 itu udah bagger ada lagi misal macam karw
2024-10-06,KARW,Ha to ab kia karw
2024-10-05,KARW,Suruh all in karw hu
2024-10-04,KARW,Hahahah bs kia karw
2024-10-04,KARW,Bs sabr karw
2024-10-03,KARW,No abi apni batting thk karw
2024-10-02,KARW,Beberapa minggu kemaren coba baca2 lagi laporan berkelanjutan KARW kalau diliat2 agak impossible buat dimasukkin semua dan stevedooring kurang profitable sehingga kemungkinan besar gak dilanjut Nah bisnis apa Sebenernya udah ditulis cuman saya masih bingung
2024-10-02,KARW,KARW ada support disini entry 1345 1650 SL 1300
2024-10-02,KARW,Apakah Fundamental penting Tentu penting juga Salah satu temen di IG ada yang untung banyak dari KARW 40 jta jdi 500 jutaan krena tahu akan ada Merger Akusisi dan ngitung nilai assetnya Tapi ga pakai funda cman oakai gambar aja jga udah cukup
2024-10-02,KARW,Banyak Ritel Masuk ke Saham Meratus KARW InvestorDaily investasi Saham
2024-10-01,KARW,G han ap try karw
2024-09-30,KARW,PR karw lo bas inse
2024-09-30,KARW,Kalo bicara story IHSG seru mas Bren punya Prajogo amman Adaro yg skrg mau diversifikasi saham kayak Laba karw foru yg setaun aja naiknya ribuan trus skrg longsor Banyak penipu juga Eeeh pemerintah suruh tanggung jawab
2024-09-29,KARW,karw do bhai mera account restore
2024-09-29,KARW,KARW dari 7000 ke 1800 salah pemerintah hu
2024-09-29,KARW,Ngga mau tahu Pokoknya ini salah pemerintah Ngga kebagian karw salah pemerintah Bren ambrol salah pemerintah
2024-09-28,KARW,gws deh apestor KARW mending PANI
2024-09-28,KARW,Apestor karw wkwkkw
2024-09-27,KARW,Thk karw lo kis se
2024-09-27,KARW,Artinya dalam saham juga diperlukan pemahaman timing serta mau menggunakan strategi apa jika memburu saham seperti BREN dan KARW jelas gak bisa pake fundamental
2024-09-26,KARW,Karw
2024-09-26,KARW,Kontainernya KARW
2024-09-26,KARW,Dalam dunia investasi selalu ada namanya opportunity selalu ada aja saham yang terbang gt 10x di masa depan 2021 ada DCII BBHI 2022 ada ADMR 2023 ada CUAN 2024 ada KARW Gaada kata terlambat tapi terus konsisten belajar
2024-09-26,KARW,Siang ARB Saham KARW Mendadak Ditutup ARA InvestorDaily investasi Saham
2024-09-26,KARW,KARW hu
2024-09-26,KARW,iya hu mau coba tetep 1 akun aja lah biar gak ribet lagi nunggu nih next pani karw apaan udah siap gebuk
2024-09-26,KARW,Bang karw kita gimana haha
2024-09-25,KARW,kalo mau gambling sok ini belum ada distribusi besar paling inget case karw aja yg turun dalem Terus kalo maen fca pakai broker yang punya market order dan server cepet kaya CP MG
2024-09-24,KARW,Apakah membeli karw 7850 adalah suatu plan
2024-09-24,KARW,Allah osko jannat up ferdos ata karw
2024-09-24,KARW,karw dan intd pernah di goreng coba cek aja chartnya
2024-09-24,KARW,Karw
2024-09-23,KARW,Karw
2024-09-22,KARW,Namu ya karw ko kadan inason 6ml nikam
2024-09-19,KARW,Allah karam karw
2024-09-19,KARW,Mai join karw
2024-09-19,KARW,Nasib Saham Meratus Jasa KARW Top Gainers 2024 yang Terjebak ARB 10 Hari
2024-09-18,KARW,Sb kar leti h bina hesitate karw
2024-09-18,KARW,Allah ess mulkl pr apna karam karw
2024-09-18,KARW,Siapa yang beli KARW di Rp 7 000 Coba cek masih demam tidak
2024-09-17,KARW,Jo krna karw
2024-09-17,KARW,Kasih tau average karw lu yg 50 itu prof
2024-09-16,KARW,rekor solo karw 14 jam ini tol knapa jadi pada perbaikan dimana mana dah barengan sama libur panjang jd macet total
2024-09-16,KARW,Total selain LABA KARW FORU Grup Prajogo Pangestu SMDM MFIN TOTL SILO dan IBST ada 6 aksi korporasi yang terjadi di 2024 Dari keenam itu kami bagi jadi 3 kategori
2024-09-15,KARW,To ham kya karw
2024-09-14,KARW,Allah karam karw
2024-09-13,KARW,Allah karam karw
2024-09-13,KARW,Terkait Kabar Akuisisi Meratus KARW Kasih Penyataan Begini InvestorDaily investasi Saham
2024-09-13,KARW,gocekan bandar karw lebih menakutkan daripada gocekan messi
2024-09-13,KARW,Rumor AD Ports Buyar Saham Meratus Jasa KARW ARB 8 Hari Beruntun
2024-09-13,KARW,Saham KARW Roboh Investor Banyak yang Cabut Tapi Ada juga yang Tampung InvestorDaily investasi Saham
2024-09-13,KARW,Aj ess surah ki telawat zaror karw
2024-09-12,KARW,Wah wah wah KARW oh KARW
2024-09-12,KARW,Khatna karw chuka hai bsdk lal sultan
2024-09-12,KARW,wiih i heard kayaknya kapan hari lalu karw sempet jeblok yak
2024-09-12,KARW,Allah karam karw
2024-09-12,KARW,To taklif kya h apko taklif jisko hoga wo road par aaye andolan karw
2024-09-12,KARW,Gw beli visi di pagi siangnya arb sampai 3 hari bersilid silid Terus dulu hanya liat karw dari harga 2000 tapi baru berani masuk di harga 7000 eh besoknya arb lagi sampai sekarang Laba juga juga beli pagi siang langsung anjlok sebelum naik lagi seperti sekarang Nasib nasib
2024-09-12,KARW,ga jadi nyangkut bang kayaknya
2024-09-12,KARW,Update Meratus KARW Akuisisi Dikabarkan Telah Capai Kesepakatan InvestorDaily investasi Saham
2024-09-12,KARW,Insha Allah zarr kosas karw
2024-09-12,KARW,gas karw
2024-09-11,KARW,ALLAH hifzat karw
2024-09-11,KARW,BJP karw Rahi hai yeah sub hindu muslim
2024-09-11,KARW,Iya hu biar istri bisa istirahat Btw kapan kapan boleh ijin DM hu soal karw gak ada barang aku penasaran dulu gimana proses ngerangkai puzzle nya
2024-09-11,KARW,KARW mulai ada volume cukup besar menarik untuk di pantau
2024-09-11,KARW,Karw ada potensi RI kah melihat ekuitasnya yg negatif
2024-09-11,KARW,Allah karam karw
2024-09-11,KARW,Ini Dia Saham Paling Boncos Ada Meratus KARW InvestorDaily investasi Saham
2024-09-11,KARW,karw ga sih
2024-09-11,KARW,Allah karam karw
2024-09-11,KARW,Allah karam karw
2024-09-11,KARW,Allah maaf karw
2024-09-11,KARW,semangat holder KARW sakitnya nyangkut ga ditanggung BPJS
2024-09-11,KARW,KARW open ARB noh siapa kemarin yg nungguin KARW open ARB jgn cuma omong doank tapi kaga beli juga
2024-09-10,KARW,sakitnya holder KARW ga ditanggung BPJS
2024-09-10,KARW,Allah karam karw
2024-09-10,KARW,coba bahas lebih lengkap tentang KARW bang jadinya mau dijadiin grup holdingnya meratus atau bagaimana masih bingung analisanya
2024-09-10,KARW,KARW mulai di pantau bila lepas arb sangat menarik untuk entry
2024-09-10,KARW,Jarang ngeluarin target karw laba targetnya hu
2024-09-10,KARW,Allah ess mulk pr apna karam karw
2024-09-09,KARW,Apna humzulf k sat karw kabi to tuja tab apni mardangi ka pata laga ga barwa buzarg pa hath oth k hud ko hero samjta hain
2024-09-09,KARW,Beli karw laba di 50
2024-09-09,KARW,Allah karam karw
2024-09-09,KARW,KARW the next PANI kah bang
2024-09-09,KARW,Tolong dong mention kan 1 org yg udh berhasil jd milliarder dari KARW mau daftar jd murid
2024-09-09,KARW,Allah karam karw
2024-09-09,KARW,Tu kia karw comment mai wo b bata dai
2024-09-09,KARW,Allah karam Karw
2024-09-09,KARW,Allah karam karw
2024-09-08,KARW,Allah Khair karw
2024-09-07,KARW,Srf mard Hain ab mardo Mai Kiya enjoy karw bs khidmat kar skty hn
2024-09-07,KARW,Allah karam karw
2024-09-07,KARW,Allah maaf karw
2024-09-07,KARW,BERITA POPULER Saham Murah Koleksi Lo Kheng Hong hingga Update dari Meratus KARW InvestorDaily investasi Saham
2024-09-06,KARW,G han Khudpe Dyan diya Karw
2024-09-06,KARW,Jo tumhare badle tweet karw
2024-09-06,KARW,Rt nh karti Mai Kisi ki bhi warna kar deti or apki tweet aise hai k mujhy samjh nh ata comment Kiya karw
2024-09-06,KARW,Sahi kaha Allah karw
2024-09-06,KARW,Allah akram karw
2024-09-06,KARW,Khamkha apni energy zaia na karin Jo victim hn Allah ny laws ny un ko apny liy faisla karny ka haq dia h unhon ny Jo apny liy sae smjha kia ap avain khamkha guilty feel karw lain
2024-09-06,KARW,Allah karam karw
2024-09-06,KARW,Gandeng MSC Pendapatan Terminal OJA KARW Ditargetkan Naik 30
2024-09-06,KARW,Ada Update Begini dari Meratus KARW InvestorDaily investasi Saham
2024-09-05,KARW,Allah karam karw
2024-09-05,KARW,Ada yg kena bungkus di karw wkwkwk
2024-09-05,KARW,Saham KARW ARB usai Kabar Kerja Sama Meratus dengan AD Ports Kandas
2024-09-05,KARW,Selamat pagi holder karw harga pucuk
2024-09-04,KARW,Allah karam karw
2024-09-04,KARW,ALlah karam karw
2024-09-04,KARW,Allah karam karw
2024-09-04,KARW,prank of the year adalah KARW gajadi di backdoor
2024-09-04,KARW,Holder KARW pada heboh di grup2 tanya next nya gimana
2024-09-04,KARW,Allah karam karw
2024-09-04,KARW,Yg beli KARW di pucuk lgi ketar ketir
2024-09-04,KARW,AD Ports dikabarkan batal akuisisi induk usaha KARW ShippingWatch melaporkan bahwa negosiasi antara grup Meratus induk usaha dari KARW dan AD Ports perusahaan pelabuhan asal Abu Dhabi telah berakhir tanpa kesepakatan
2024-09-04,KARW,Allah karam karw
2024-09-04,KARW,Meratus dan AD Port akhirnya batalkan rencana penggabungan Holder KARW yang baru masuk gak nyenyak tidurnya nih
2024-09-04,KARW,Allah karam karw
2024-09-04,KARW,So sad AllAH apko sbr jameel ata karw or apki walida ko jannat ul firdos ma ala maqam ata kare ameen
2024-09-04,KARW,idk allah khair karw
2024-09-04,KARW,Allah karam karw
2024-09-04,KARW,holder KARW di tengah kekacauan duniawi
2024-09-03,KARW,2024 ini emg tahunnya backdoor listing KARW FORU LABA jadi saham pengubah nasib
2024-09-03,KARW,KARW
2024-09-03,KARW,Lu juga nyangkut di KARW ya pak Pasti sangat sedih sekali
2024-09-03,KARW,Allah karam karw
2024-09-03,KARW,Waktunya cari the next karw
2024-09-03,KARW,Allah karam karw
2024-09-03,KARW,Ngapain invest saham bro kapan kaya nya naik secuil secuil gitu Mending crypto sini KARW hold my beer
2024-09-03,KARW,Allah karam karw
2024-09-03,KARW,Padahal karw ada yg ajak waktu belum naik Lihat volume batal beli
2024-09-03,KARW,YANG KEMAREN PENGEN MASUK KARW GABISA TADI PAS ARB BERANI NYEROK GAAAA
2024-09-03,KARW,Ku kira KARW bakalan 4 5x arb dulu baru di kerek lagi
2024-09-03,KARW,Saya kaga seberuntung karw om Jd nikmati yg ada
2024-09-03,KARW,masa kalah sama karw 10rb dong
2024-09-03,KARW,KARW gunanya untuk MEMBAWA KEGEMBIRAAN pada EVA the most luckiest person in the world
2024-09-03,KARW,Karw meletus nie bang masih hold
2024-09-03,KARW,Allah ahli plasteen pr apna karam karw
2024-09-02,KARW,cara cari benang merahnya gimana tuh how you know karw will be like pani apakah karena ini Balance sheet restructuring acquisition Right Issue Backdoor Listing jadi pembelian saham berdasarkan pergerakan perusahan
2024-09-02,KARW,sir ji sangank me kam bande hai offline karw dijiye DV
2024-09-02,KARW,Laba nya otw karw ini mah Trader2 besar juga pada main disini wkwk
2024-09-02,KARW,Allah karam karw
2024-12-29,KARW,Lowongan Kerja Terbaru PT Antang Gunung Meratus Januari 2025 Posisi jabatan kualifikasi penempatan dan cara pendaftaran lihat disini Yuk Share Supaya Info Ini Lebih Bermanfaat
2024-12-26,KARW,Lowongan PT Antang Gunung Meratus Baramulti Group Selengkapnya lihat jaringkerja lowongankerja lokerindonesia lokerterbaru infoloker lokertambang infotambang haritanickel lokerkalimantan lowongantambang
2024-12-11,KARW,Jadi pemirsa inilah penampakan kargo PT Meratus Line kapasitas 30 ton
2024-11-24,KARW,Lowongan PT Meratus Line Meratus Group jaringkerja lokerbogor lokersumsel lokershipping infobekasi infogor lokerfg lowonganmt lokermt freshgraduate lokermultinasional Lihat Selengkapnya
2024-11-22,KARW,Bursa Efek Indonesia menghentikan sementara perdagangan saham PT Meratus Jasa Prima Tbk KARW di Pasar Reguler amp Pasar Tunai sejak sesi I perdagangan 22 November 2024 Pada 24 Oktober 2024 hingga 21 November 2024 harga saham KARW meroket sebesar 156 BEI IDX Saham
2024-11-17,KARW,Gagal menggempur Meratus mengapa MCM bisa hidup lagi
2024-10-15,KARW,Adapun ekspor perdana Frozen Octopus yang dilakukan oleh PT Celebes Ocean Fisheries ini berjumlah 1 131 karton dengan berat 15 83 Ton dan nilai devisa sebesar USD 63 156 30 dengan negara tujuan Meksiko dan diangkut dengan menggunakan KM Meratus Pangkal Pinang
2024-10-03,KARW,Portizen Pelindo Multi Terminal resmi mengoperasikan rute pengiriman kontainer baru yang dioperasikan bersama PT Meratus Line di Pelabuhan Parepare Sulawesi Selatan Bagaimana kisahnya Pelindo PelindoGroup PelindoMelajuIndonesiaMaju PelabuhanIndonesiaBertransformasi
2024-10-01,KARW,Acara diakhiri dengan penandatanganan Perjanjian Kerjasama PKS antara PT Angkasa Pura Indonesia dan Geopark Meratus KumhamKalsel Jumadi Kanwil Kemenkumham Kalsel Jumadi
2024-09-07,KARW,3 Abah Nateh seorang pejuang yang vokal membela lingkungan Meratus Hulu Sungai Tengah Kalsel SaveMeratus Beliau jg hadir dalam sidang tolak izin tambang PT MCM Ia dibunuh pada 24 Juli 2024 oleh seorang warga yg tersinggung ketika ditegur krn minum miras
2024-08-30,KARW,Itu ada nama pt Meratus jasa prima tbk KARW
2024-08-21,KARW,PSP dari yang awalnya jasa prima disetir ICTSI sekarang dibackdoor sama Meratus Meratus sendiri PT lama dan bisa terhitung sebagai ML di indo kalo soal container shipping diatas SMDR sama TMAS
2024-08-11,KARW,Seingat saya dulu malah PT Mkassar Terminal Service itu buatan meratus terus di jual ke ICTSI perusahaan pilipin Hmmm ternyata kaki nya meratus dimana2 yaa
2024-08-01,KARW,Bursa Efek Indonesia membuka kembali suspensi atas perdagangan saham PT Meratus Jasa Prima Tbk KARW di Pasar Reguler amp Pasar Tunai pada Perdagangan Sesi 4 Call Auction 30 Juli 2024 Saham KARW disuspensi sejak 17 Juli 2024 BEI IDX Saham
2024-07-19,KARW,Bursa Efek Indonesia menghentikan sementara perdagangan saham PT Meratus Jasa Prima Tbk KARW di Pasar Reguler amp Pasar Tunai pada perdagangan 17 Juli 2024 Harga saham KARW melonjak sebesar 152 dari harga penutupan pada 2 Juli 2024 hingga 16 Juli 2024 BEI IDX Saham
2024-07-05,KARW,Lowongan PT Meratus Line amp Group jaringkerja lokerbogor lokerdepok lokerbekasi infobekasi infogor lokerfg lowonganmt lokermt freshgraduate lokermultinasional lokerpekanbaru
2024-07-03,KARW,BEI membuka kembali suspensi atas perdagangan saham PT Meratus Jasa Prima Tbk KARW amp PT Wahana Inti Makmur Tbk NASI di Pasar Reguler amp Pasar Tunai pada Perdagangan Sesi I 2 Juli 2024 Saham KARW disuspensi sejak 22 Maret 2024 amp saham NASI disuspensi sejak 20 Juni 2024
2024-06-25,KARW,PT Baramulti Suksessarana Tbk BSSR dan entitas anak PT Antang Gunung Meratus AGM memproduksi batu bara 21 57 juta metrik ton MT sepanjang 2023
2024-05-03,KARW,PT Antang Gunung Meratus sedang membuka kesempatan kerja untuk posisi Ilegal Mining Prevention Administrator Jika berminat silahkan apply ke link atau punya kenanlan yang sesuai bisa comment dibawah ya
2024-04-21,KARW,PT Meratus Jasa Prima Tbk KARW d h PT ICTSI Jasa Prima Tbk telah mengadakan RUPS Luar Biasa pada 28 Maret 2024 Salah satu keputusan RUPS ialah memberhentikan dengan hormat seluruh Dewan Komisaris amp Direksi serta mengangkat Dewan Komisaris amp Direksi yang baru IDX Saham
2024-04-20,KARW,Pada 28 Maret 2024 PT ICTSI Jasa Prima Tbk KARW telah mengadakan RUPS Luar Biasa Salah satu keputusan RUPS ialah menyetujui perubahan nama menjadi PT Meratus Jasa Prima Tbk Perubahan nama ini telah mendapatkan persetujuan Menteri Hukum amp HAM RI pada 5 April 2024 IDX
2024-04-06,KARW,PT Meratus mulai beraktivitas di Kota Parepare Sulawesi Selatan Sulsel Kapal kargo perdananya telah tiba di Pelabuhan Cappa Ujung Kota Parepare Sabtu 6 4 2024 _
2024-03-29,KARW,Namanya akan ganti jadi PT Meratus Jasa Prima Tbk
2024-03-21,KARW,atas biaya demurage oleh Meratus apakah PT X juga wajib memotong PPh 23nya Terima kasih
2024-03-16,KARW,Pengawasan dan Pengendalian Hak Atas Tanah Dasar Penguasaan Atas Tanah pada HGB atas nama PT Antang Gunung Meratus yang berlokasi di Desa Sungai Puting Kecamatan Candi Laras Utara Kabupaten Tapin
2024-03-16,KARW,PT Meratus Group Akan Segera Memulai Operasional di Parepare Tanggapan Kota Terhadap Investasi logistik news
2024-03-15,KARW,PT Meratus Line Bakal Operasi AKhir Maret Pemkot Parepare Akan Sterilkan Belakang Pasar Lakessi
2024-03-06,KARW,PT Antang Gunung Meratus
2024-02-25,KARW,Gandeng PT Meratus Line Pemkot Parepare Bakal Kembangkan Industri Kargo
2024-02-11,KARW,INFO LOKER PT Cakrawala Dinamika Energi 1 Pit Control Engineer 2 Document Controller PT Antang Gunung Meratus Quality Control Inspector PT Gema Kreasi Perdana Production Supervisor
2024-02-07,KARW,MEDAN 05 02 2024 Bea Cukai Belawan laksanakan Customs Visit Customer CVC ke tiga perusahaan shipping lines yang beroperasi di wilayah Pelabuhan Belawan yakni PT Pelayaran Caraka Tirta Perkasa PT Evergreen Shipping Agency Indonesia dan PT Meratus Line di masing masing
2024-02-07,KARW,Info Loker Terbaru PT Meratus Line
2024-02-05,KARW,Meratus Line Luncurkan MFresh Kirim Barang Segar Makin Ngebut Kabar gembira buat kamu yang suka kirim barang segar dan beku PT Meratus Line perusahaan pelayaran dan logistik ternama di Indonesia Ekbis bisnis MeratusLine via
2024-02-02,KARW,Akuisisi PT IJP Meratus Genjot Efisiensi Pengelolaan Pelabuhan hingga Sistem Distribusi
2024-01-26,KARW,Lowongan Kerja PT Antang Gunung Meratus Tahun 2024 Terbaru
2024-01-23,KARW,Bank Mandiri dan Meratus Group bekerjasama dengan PT Modal Rakyat Indonesia untuk menyediakan pembiayaan yang akan mendorong sektor industri logistik Pada program ini Bank Mandiri memberi kredit talangan bagi UMKM konsumen Meratus Group
2024-01-15,KARW,Tindak tegas tambang batubara ilegal di area PT Antang Gunung Meratus
2024-01-10,KARW,Lowongan Kerja Kalimantan PT Antang Gunung Meratus Tahun 2024 Terbaru
2024-01-09,KARW,Risetnya mereka ada kok Dari menonton banyak tayangan liputan ttg proyek food estate di Meratus itu saya bisa simpulkan mereka ada riset soalnya pengolahan arealnya sudah pas seperti yg pernah saya lakukan Tidak berarti krn PT Agrinas lantas mereka ambis tanpa riset
2024-01-06,KARW,selamat bar ndek pt meratus opo A tool iki
2024-01-04,KARW,Di Duga tdk mengantongi Izin Pertambangan Rakyat IPR Kontainer berisikan Batu Hitam milik PT Tilongkabila Nusantara Raya TNR tertahan di Pelabuhan Anggrek Kab Gorontalo Utara Hasil tambang berada dilokasi di Desa Suka Damai Kec Bilato Kab Gorontalo
2024-01-02,KARW,LokerINDOMY_Kalimantan LokerINDOMYKalimantanTimur PT Antang Gunung Meratus Baramulti Group PT Baramulti Suksessarana Tbk Baramulti Group FGDP Port Operation S1 Marine Transportation Port and Shipping Kalimantan Timur lokertambang loker lokercot
2024-01-02,KARW,LokerINDOMY_Kalimantan LokerINDOMYKalimantanSelatan PT Antang Gunung Meratus Baramulti Group PT Baramulti Suksessarana Tbk Baramulti Group Fresh Graduate Development Program Mining Operation S1 Pertambangan Kalimantan Selatan lokertambang loker lokercot
2024-01-02,KARW,LokerINDOMY_Kalimantan LokerINDOMYKalimantanSelatan PT Antang Gunung Meratus Baramulti Group PT Baramulti Suksessarana Tbk Baramulti Group Fresh Graduate Development Program Engineering S1 Pertambangan Kalimantan Selatan lokertambang loker lokercot
2023-12-27,KARW,Lowongan Kerja SMA SMK D3 S1 Terbaru PT Antang Gunung Meratus 2024
2023-12-26,KARW,Baramulti Group still looking for best candidates We are Hiring PT Antang Gunung Meratus member of BSSR sedang membuka kesempatan baru untuk posisi Land Acquisition Administrator Silahkan kirim Lamaran amp CV Anda ke
2023-11-30,KARW,Lowongan Kerja PT Antang Gunung Meratus Paramedic Site D3 S1 Kesmas Perawat Farmasi Safety Mining Staff D3 S1 Kesehatan Masyarakat Teknik Lingkungan General Affairs Administration D3 S1 Semua Jurusan Cek loker karir ini selengkapnya di
2023-11-28,KARW,Inovasi WIKA Proyek Underpass Tatakan di Kalimantan Selatan SobatBUMN WIKA dengan bangga mempersembahkan Proyek Underpass Tatakan di Desa Suato Tatakan Kalimantan Selatan Kerja sama antara WIKA dan PT Antang Gunung Meratus AGM menghasilkan terobosan luar biasa dalam
2023-11-01,KARW,SobatBUMN WIKA dengan bangga mempersembahkan Proyek Underpass Tatakan di Desa Suato Tatakan Kalimantan Selatan Kerja sama antara WIKA dan PT Antang Gunung Meratus AGM menghasilkan terobosan luar biasa dalam industri transportasi batubara Penggunaan teknik terobosan
2023-10-25,KARW,Inovasi WIKA Proyek Underpass Tatakan di Kalimantan Selatan SobatBUMN WIKA dengan bangga mempersembahkan Proyek Underpass Tatakan di Desa Suato Tatakan Kalimantan Selatan Kerja sama antara WIKA dan PT Antang Gunung Meratus AGM menghasilkan terobosan luar biasa
